actual_demand,predicted_demand_xgb,predicted_demand_rf,predicted_demand_linear,predicted_demand_ensemble,date
0.0,0.5753371,0.0,2.8413157949049186,1.1388843022849464,2025-05-01
0.0,0.5753371,0.0,2.049937917187666,0.8750916763791956,2025-05-01
0.0,0.5753371,0.0,3.393410565879808,1.3229158926099096,2025-05-01
0.0,0.5753371,0.0,3.423037748173318,1.3327916200410794,2025-05-01
0.0,0.5753371,0.0,2.5486523623488857,1.0413298247662688,2025-05-01
0.0,0.5753371,0.0,3.8403359454394668,1.4718910191297958,2025-05-01
0.0,0.5753371,0.0,0.4123251791526279,0.3292207637008495,2025-05-01
0.0,0.5753371,0.0,1.5835305077040793,0.7196225398846666,2025-05-01
0.0,0.5753371,0.0,2.3268277500457266,0.9673882873318824,2025-05-01
0.0,0.5753371,0.0,3.1292599866040796,1.234865699518,2025-05-01
0.0,0.5753371,0.0,3.68288392061471,1.4194070108548769,2025-05-01
0.0,0.5753371,0.0,3.8446496819784137,1.4733289313094449,2025-05-01
0.0,0.5753371,0.0,3.323917413314657,1.2997515084215259,2025-05-01
0.0,0.5753371,0.0,2.9614011652369747,1.1789127590622985,2025-05-01
0.0,0.5753371,0.0,3.0034871913741945,1.1929414344413718,2025-05-01
0.0,0.5753371,0.0,2.0229973072722522,0.8661114730740577,2025-05-01
0.0,0.5753371,0.0,2.1792959047846416,0.9182110055781875,2025-05-01
0.0,0.5753371,0.0,1.9890643557808083,0.8548004892435763,2025-05-01
0.0,0.5753371,0.0,3.219545058425272,1.2649607234583975,2025-05-01
0.0,0.5753371,0.0,1.7629226096967976,0.7794199072155727,2025-05-01
0.0,0.5753371,0.0,3.2799038960437947,1.285080335997905,2025-05-01
0.0,0.5753371,0.0,2.8926588215046074,1.1559986444848427,2025-05-01
0.0,0.5753371,0.0,2.2564309059089602,0.9439226726196269,2025-05-01
0.0,0.5753371,0.0,3.1328083748423516,1.236048495597424,2025-05-01
0.0,0.5753371,0.0,3.981941493004296,1.5190928683180722,2025-05-01
0.0,0.5753371,0.0,2.0273941920310143,0.8675771013269783,2025-05-01
0.0,0.5753371,0.0,3.0581966701988996,1.2111779273829402,2025-05-01
0.0,0.5753371,0.0,3.445056569957476,1.3401312273024655,2025-05-01
0.0,0.5753371,0.0,2.363095895644573,0.9794776691981646,2025-05-01
0.0,0.5753371,0.0,2.873828708182618,1.1497219400441796,2025-05-01
0.0,0.5753371,0.0,3.0445892321840056,1.2066421147113087,2025-05-01
0.0,0.5753371,0.0,2.396152301991524,0.9904964713138149,2025-05-01
0.0,0.5753371,0.0,2.5727263437910928,1.0493544852470045,2025-05-01
0.0,0.5753371,0.0,3.5110403323852886,1.362125814778403,2025-05-01
0.0,0.5753371,0.0,1.8706114832046161,0.8153161983848456,2025-05-01
0.0,0.5753371,0.0,1.395699259540617,0.6570121238301793,2025-05-01
0.0,0.5753371,0.0,2.6631004583845943,1.079479190111505,2025-05-01
0.0,0.5753371,0.0,3.096442029251886,1.2239263804006022,2025-05-01
0.0,0.5753371,0.0,3.62439554865416,1.399910886868027,2025-05-01
0.0,0.5753371,0.0,3.394146677908946,1.3231612632862888,2025-05-01
0.0,0.5753371,0.0,3.2675157182338204,1.2809509433945803,2025-05-01
0.0,0.5753371,0.0,1.9695459270815299,0.8482943463438168,2025-05-01
0.0,0.5753371,0.0,1.4557533831659875,0.677030165038636,2025-05-01
0.0,0.5753371,0.0,3.690285761342306,1.421874291097409,2025-05-01
0.0,0.5753371,0.0,3.01366330733946,1.19633347309646,2025-05-01
0.0,0.5753371,0.0,3.403921925682109,1.3264196792106766,2025-05-01
0.0,0.5753371,0.0,3.6025242221820655,1.392620444710662,2025-05-01
0.0,0.5753371,0.0,2.7892059050873392,1.12151433901242,2025-05-01
0.0,0.5753371,0.0,2.676773059957039,1.0840367239689865,2025-05-01
0.0,0.5753371,0.0,3.61108797576178,1.3954750292372335,2025-05-01
0.0,0.5753371,0.0,2.971243476206144,1.182193529385355,2025-05-01
0.0,0.5753371,0.0,3.965874246889552,1.5137371196131575,2025-05-01
1279.51,1282.2859,1296.8450005892291,1262.3309732561002,1280.4872875057347,2025-05-01
0.0,1.1157082,0.0,-18.126668381743787,-5.670320049939274,2025-05-01
0.0,0.5753371,0.0,2.925101493525869,1.1668128684919299,2025-05-01
0.0,0.5753371,0.0,2.116377631033739,0.8972382476612198,2025-05-01
0.0,0.5753371,0.0,2.995468202819037,1.1902684382563191,2025-05-01
0.0,0.5753371,0.0,3.7300420899850444,1.4351264006449884,2025-05-01
0.0,0.5753371,0.0,2.726991673074263,1.1007762616747279,2025-05-01
0.0,0.5753371,0.0,3.8438024748699853,1.4730465289399686,2025-05-01
0.0,0.5753371,0.0,2.334955140815847,0.9700974175885891,2025-05-01
0.0,0.5753371,0.0,2.310755714611364,0.962030942187095,2025-05-01
0.0,0.5753371,0.0,2.6034589785290727,1.0595986968263311,2025-05-01
0.0,0.5753371,0.0,2.3100052874318244,0.9617807997939151,2025-05-01
0.0,0.5753371,0.0,2.6588794637075885,1.0780721918858365,2025-05-01
0.0,0.5753371,0.0,1.8889967837887092,0.8214446319128766,2025-05-01
0.0,0.5753371,0.0,3.311441990692085,1.2955930342140018,2025-05-01
0.0,0.5753371,0.0,2.254780112313586,0.9433724080878356,2025-05-01
0.0,0.5753371,0.0,1.4025591406291191,0.6592987508596799,2025-05-01
0.0,0.5753371,0.0,1.3342112417563463,0.636516117902089,2025-05-01
0.0,0.5753371,0.0,3.2173129699922747,1.2642166939807318,2025-05-01
0.0,0.5753371,0.0,3.3120109455179367,1.2957826858226191,2025-05-01
0.0,0.5753371,0.0,3.193345985400189,1.2562276991167032,2025-05-01
0.0,0.5753371,0.0,1.0742027931390759,0.5498466350296655,2025-05-01
0.0,0.5753371,0.0,3.8781706857869658,1.4845025992456289,2025-05-01
0.0,0.5753371,0.0,2.926401054737905,1.1672460555626085,2025-05-01
0.0,0.5753371,0.0,1.0171382799562672,0.5308251306353959,2025-05-01
0.0,0.5753371,0.0,3.038014905377569,1.2044506724424966,2025-05-01
0.0,0.5753371,0.0,3.060211772278759,1.2118496280762265,2025-05-01
0.0,0.5753371,0.0,2.417981463029374,0.9977728583264316,2025-05-01
0.0,0.5753371,0.0,3.8144182707712027,1.4632517942403744,2025-05-01
0.0,0.5753371,0.0,2.945846765149515,1.173727959033145,2025-05-01
0.0,0.5753371,0.0,3.2271514081059216,1.2674961733519474,2025-05-01
0.0,0.5753371,0.0,3.260837008598049,1.2787247068493233,2025-05-01
0.0,0.5753371,0.0,3.0219922400605306,1.1991097840034837,2025-05-01
0.0,0.5753371,0.0,3.0297188967722057,1.2016853362407087,2025-05-01
0.0,0.5753371,0.0,2.23100284556212,0.9354466525040136,2025-05-01
0.0,0.5753371,0.0,2.69656427888739,1.0906337969457702,2025-05-01
0.0,0.5753371,0.0,2.6511614898435347,1.0754995339311517,2025-05-01
0.0,0.5753371,0.0,3.878287273260991,1.4845414617369705,2025-05-01
0.0,0.5753371,0.0,2.858090386997045,1.144475832982322,2025-05-01
0.0,0.5753371,0.0,2.5287326884379446,1.0346899334626218,2025-05-01
0.0,0.5753371,0.0,3.7973254711062516,1.4575541943520574,2025-05-01
0.0,0.5753371,0.0,3.1130086810923707,1.2294485976807639,2025-05-01
0.0,0.5753371,0.0,2.8330429336123935,1.1361266818541047,2025-05-01
0.0,0.5753371,0.0,3.1869858938314017,1.2541076685937742,2025-05-01
0.0,0.5753371,0.0,3.0451879991427795,1.2068417036975667,2025-05-01
0.0,0.5753371,0.0,3.9008392870846187,1.4920587996781798,2025-05-01
0.0,0.5753371,0.0,1.1751171784024983,0.5834847634508064,2025-05-01
0.0,0.5753371,0.0,2.6354559908552595,1.0702643676017267,2025-05-01
0.0,0.5753371,0.0,1.936957109582611,0.8374314071775105,2025-05-01
0.0,31.985743,0.0,-21.480939268316934,3.5016011002175973,2025-05-01
0.0,0.5753371,0.0,3.0476858478244644,1.207674319924795,2025-05-01
0.0,0.5753371,0.0,2.726139021747695,1.100492044565872,2025-05-01
0.0,0.5753371,0.0,1.9959373062191723,0.857091472723031,2025-05-01
342.92,327.26028,342.6614506505653,340.6661357642397,336.8626236128777,2025-05-01
0.0,0.5753371,0.0,1.7152652258035168,0.7635341125844791,2025-05-01
0.0,0.5753371,0.0,1.5065944393721402,0.6939771837740203,2025-05-01
0.0,0.5753371,0.0,3.8567466849216636,1.4773612656238615,2025-05-01
0.0,0.5753371,0.0,2.1024857681022375,0.8926076266840527,2025-05-01
0.0,0.5753371,0.0,2.738772510918249,1.1047032076227232,2025-05-01
0.0,0.5753371,0.0,3.0089172752640074,1.1947514624046427,2025-05-01
0.0,0.5753371,0.0,3.378653762317132,1.3179969580890176,2025-05-01
1971.78,1820.0925,2020.7402272077752,1942.2294923582294,1927.6874162876265,2025-05-01
0.0,0.5753371,0.0,2.580532915852924,1.0519566759342815,2025-05-01
0.0,0.5753371,0.0,3.39096778164269,1.3221016311975369,2025-05-01
0.0,44.357224,0.0,-24.02482300053379,6.777466836736132,2025-05-01
0.0,0.5753371,0.0,3.732743914988294,1.436027008979405,2025-05-01
0.0,0.5753371,0.0,2.4530868076539285,1.0094746398679497,2025-05-01
0.0,0.5753371,0.0,3.0146313413676076,1.1966561511058427,2025-05-01
0.0,0.5753371,0.0,2.9228949606294172,1.166077357526446,2025-05-01
0.0,0.5753371,0.0,2.939219288094865,1.1715188000149286,2025-05-01
0.0,0.5753371,0.0,3.0130052798452986,1.1961141305984064,2025-05-01
0.0,0.5753371,0.0,3.170344352866973,1.2485604882722978,2025-05-01
795.14,699.59235,795.5960774277039,783.4836547551142,759.5573594580748,2025-05-01
0.0,0.5753371,0.0,3.5770380500373555,1.3841250539957588,2025-05-01
0.0,0.5753371,0.0,2.4024575367135874,0.9925982162211694,2025-05-01
0.0,0.5753371,0.0,4.518425304307211,1.697920805419044,2025-05-01
0.0,0.5753371,0.0,2.4342869067384676,1.0032080062294628,2025-05-01
0.0,0.5753371,0.0,3.790540445651292,1.4552925192004043,2025-05-01
0.0,0.5753371,0.0,0.7392310678249991,0.4381893932583066,2025-05-01
0.0,0.5753371,0.0,3.0544434788951627,1.2099268636150278,2025-05-01
0.0,0.5753371,0.0,2.8615726669080566,1.145636592952659,2025-05-01
0.0,0.5753371,0.0,1.9060010653451194,0.8271127257650134,2025-05-01
0.0,0.5753371,0.0,3.1143605462833044,1.229899219411075,2025-05-01
0.0,0.5753371,0.0,2.500133067348532,1.0251567264328176,2025-05-01
0.0,0.5753371,0.0,2.4631342338890114,1.0128237819463106,2025-05-01
0.0,0.5753371,0.0,3.1629215684252294,1.2460862267917168,2025-05-01
0.0,39.7744,0.0,2.610521826628741,14.128306876779893,2025-05-01
0.0,0.5753371,0.0,2.216911273384003,0.9307494617779746,2025-05-01
0.0,0.5753371,0.0,2.9292115001919363,1.1681828707139523,2025-05-01
0.0,0.5753371,0.0,2.602225185013392,1.0591874323211041,2025-05-01
0.0,0.5753371,0.0,2.3835857674830443,0.986307626477655,2025-05-01
0.0,0.5753371,0.0,3.118792513046319,1.2313765416654132,2025-05-01
0.0,0.5753371,0.0,2.310322375680304,0.9618864958767416,2025-05-01
0.0,0.5753371,0.0,1.9718498947547154,0.849062335568212,2025-05-01
0.0,0.5753371,0.0,3.9511703948597834,1.5088358356032348,2025-05-01
0.0,0.5753371,0.0,4.26710781584109,1.6141483092636701,2025-05-01
0.0,0.5753371,0.0,3.276308064029042,1.2838817253263208,2025-05-01
535.81,475.5986,532.3287581917576,528.0058244148885,511.97772830052264,2025-05-01
0.0,0.5753371,0.0,2.0409964555907543,0.872111189180225,2025-05-01
0.0,0.5753371,0.0,2.811286344206078,1.1288744853853327,2025-05-01
0.0,0.5753371,0.0,2.1672645097057988,0.9142005405519065,2025-05-01
0.0,0.5753371,0.0,1.4737113361356116,0.6830161493618441,2025-05-01
0.0,0.5753371,0.0,3.5580054259355585,1.3777808459618264,2025-05-01
0.0,0.5753371,0.0,3.755797579967929,1.4437115639726166,2025-05-01
0.0,0.5753371,0.0,3.098199741858405,1.2245122846027752,2025-05-01
0.0,0.5753371,0.0,2.415306040424614,0.9968810507915116,2025-05-01
0.0,0.5753371,0.0,3.520888599095553,1.3654085703484913,2025-05-01
0.0,0.5753371,0.0,2.7324341612220913,1.1025904243906706,2025-05-01
0.0,0.5753371,0.0,3.439993765197219,1.338443625715713,2025-05-01
0.0,0.5753371,0.0,2.552740526925806,1.042692546291909,2025-05-01
0.0,0.5753371,0.0,1.575316057158009,0.7168843897026432,2025-05-01
0.0,0.5753371,0.0,2.681780149220696,1.0857057537235388,2025-05-01
0.0,22.423084,0.0,-1.779705521754078,6.881126245759709,2025-05-01
0.0,0.5753371,0.0,3.5928427631229276,1.3893932916909495,2025-05-01
0.0,0.5753371,0.0,3.4478396021006894,1.3410589046835366,2025-05-01
0.0,0.5753371,0.0,2.839295467108453,1.1382108596861247,2025-05-01
0.0,0.5753371,0.0,3.033861911266502,1.203066341072141,2025-05-01
0.0,0.5753371,0.0,3.269583549181025,1.2816402203769819,2025-05-01
0.0,0.5753371,0.0,3.5519068016339013,1.3757479711946072,2025-05-01
0.0,0.5753371,0.0,2.3475372391413067,0.9742914503637424,2025-05-01
0.0,0.5753371,0.0,3.1281517171890663,1.2344962763796623,2025-05-01
0.0,0.5753371,0.0,3.319464221331412,1.2982671110937776,2025-05-01
0.0,0.5753371,0.0,2.9298174881943986,1.1683848667147732,2025-05-01
0.0,0.5753371,0.0,3.1710275117593874,1.2487882079031027,2025-05-01
0.0,1.1145414,0.0,-17.926580821013648,-5.604013136537936,2025-05-01
0.0,0.5753371,0.0,2.9814827304536173,1.1856066141345127,2025-05-01
0.0,0.5753371,0.0,3.62037216898781,1.3985697603125768,2025-05-01
0.0,0.5753371,0.0,3.1945174658394357,1.2566181925964521,2025-05-01
0.0,0.5753371,0.0,2.805310155434224,1.1268824224613816,2025-05-01
0.0,0.5753371,0.0,3.1567895489947766,1.244042220314899,2025-05-01
0.0,0.5753371,0.0,3.194124953224449,1.2564873550581233,2025-05-01
0.0,0.5753371,0.0,3.543537086570087,1.3729580661733358,2025-05-01
0.0,0.5753371,0.0,3.42198839225291,1.3324418347342768,2025-05-01
0.0,0.5753371,0.0,2.7702177597895776,1.1151849572464994,2025-05-01
0.0,0.5753371,0.0,0.19029137310250732,0.255209495017476,2025-05-01
0.0,0.5753371,0.0,2.965483310962089,1.180273474304003,2025-05-01
940.88,863.53925,940.1975306235572,929.0597046849174,910.9321603046478,2025-05-01
0.0,0.5753371,0.0,2.8553240685812717,1.1435537268437308,2025-05-01
0.0,0.5753371,0.0,2.978834410926499,1.1847238409588066,2025-05-01
0.0,0.5753371,0.0,3.215502098226718,1.2636130700588797,2025-05-01
0.0,0.5753371,0.0,2.848403470901186,1.1412468609503688,2025-05-01
0.0,0.5753371,0.0,3.118567688480841,1.2313016001435872,2025-05-01
0.0,0.5753371,0.0,1.7215677016071034,0.7656349378523414,2025-05-01
0.0,0.5753371,0.0,2.2145888707470824,0.9299753275656677,2025-05-01
0.0,0.5753371,0.0,3.0381844484096128,1.2045071867865111,2025-05-01
0.0,0.5753371,0.0,3.2691723518687503,1.2815031546062237,2025-05-01
0.0,0.5753371,0.0,3.446285373967516,1.3405408286391456,2025-05-01
0.0,0.5753371,0.0,1.92979033670996,0.8350424828866269,2025-05-01
0.0,0.5753371,0.0,1.6889507145236884,0.7547626088245364,2025-05-01
0.0,0.5753371,0.0,3.5264963265388864,1.3672778128296024,2025-05-01
0.0,0.5753371,0.0,3.768369169557875,1.447902093835932,2025-05-01
0.0,0.5753371,0.0,2.025207848452684,0.8668483201342015,2025-05-01
0.0,0.5753371,0.0,3.7433049676685464,1.4395473598728223,2025-05-01
0.0,0.5753371,0.0,3.25812752896287,1.2778215469709302,2025-05-01
0.0,0.5753371,0.0,0.4253798057108291,0.3335723058869166,2025-05-01
0.0,0.5753371,0.0,2.4529922682414345,1.0094431267304518,2025-05-01
0.0,0.5753371,0.0,2.3918622970954466,0.9890664696817891,2025-05-01
0.0,0.5753371,0.0,3.2121455536372387,1.2624942218623865,2025-05-01
0.0,0.5753371,0.0,2.7210832742200246,1.0988067953899818,2025-05-01
0.0,0.5753371,0.0,2.928420447673087,1.1679191865410026,2025-05-01
0.0,0.5753371,0.0,3.233839007581107,1.2697253731770093,2025-05-01
0.0,0.5753371,0.0,2.55993258322793,1.045089898392617,2025-05-01
0.0,0.5753371,0.0,1.999115046166299,0.8581507193720732,2025-05-01
0.0,0.5753371,0.0,4.543757237313013,1.7063647830876445,2025-05-01
0.0,0.5753371,0.0,3.1689079906792195,1.24808170087638,2025-05-01
0.0,0.5753371,0.0,2.8904279288867976,1.1552550136122395,2025-05-01
0.0,0.5753371,0.0,1.4781150664898668,0.6844840594799292,2025-05-01
0.0,0.5753371,0.0,1.3303091710981825,0.635215427682701,2025-05-01
0.0,0.5753371,0.0,1.1549768996036711,0.5767713371845306,2025-05-01
0.0,45.97611,0.0,3.437812367914784,16.47130697298006,2025-05-01
0.0,0.5753371,0.0,3.0941823850871337,1.2231731656790181,2025-05-01
0.0,0.5753371,0.0,2.674723886718734,1.0833536662228849,2025-05-01
0.0,0.5753371,0.0,3.8409412250702424,1.472092779006721,2025-05-01
0.0,0.5753371,0.0,2.8258068323972303,1.133714648115717,2025-05-01
0.0,0.5753371,0.0,2.4130064112036784,0.9961145077178664,2025-05-01
0.0,0.5753371,0.0,2.078750724804326,0.884695945584749,2025-05-01
0.0,0.5753371,0.0,2.6869106748759215,1.0874159289419474,2025-05-01
0.0,0.5753371,0.0,3.6825875611415633,1.419308224363828,2025-05-01
0.0,0.5753371,0.0,3.1518485669045226,1.2423952262848144,2025-05-01
0.0,19.823195,0.0,-7.668198844278098,4.05166521983536,2025-05-01
0.0,0.5753371,0.0,3.6150107163685625,1.3967826094394944,2025-05-01
0.0,0.5753371,0.0,2.842251552845436,1.1391962215984524,2025-05-01
0.0,0.5753371,0.0,2.8596598055656663,1.1449989725051957,2025-05-01
0.0,30.69104,0.0,3.459556510413506,11.38353218315867,2025-05-01
0.0,0.5753371,0.0,3.0259709403932256,1.2004360174477153,2025-05-01
0.0,0.5753371,0.0,2.877533007207642,1.1509567063858543,2025-05-01
917.31,849.69244,918.1454477027521,904.0942516296111,890.6440477266732,2025-05-01
0.0,0.5753371,0.0,2.8109985012088607,1.1287785377195938,2025-05-01
0.0,0.5753371,0.0,2.646153597639074,1.073830236529665,2025-05-01
0.0,0.5753371,0.0,3.185288859048608,1.2535419903328429,2025-05-01
540.1,490.4904,538.2100799520136,534.6134575575803,521.1046414908282,2025-05-01
0.0,0.5753371,0.0,3.760182057046844,1.445173056332255,2025-05-01
0.0,0.5753371,0.0,2.463272333662882,1.0128698152042677,2025-05-01
0.0,0.5753371,0.0,2.4954001837040813,1.023579098551334,2025-05-01
0.0,0.5753371,0.0,2.3131147831015078,0.9628172983504761,2025-05-01
0.0,0.5753371,0.0,3.019400100673753,1.1982457375412245,2025-05-01
0.0,1.1145414,0.0,-18.745338495697876,-5.8769323614326785,2025-05-01
2057.51,1820.0925,2087.3876931970644,2025.9000150690085,1977.7934125209824,2025-05-01
0.0,0.5753371,0.0,3.0682210043153937,1.2145193720884382,2025-05-01
0.0,0.5753371,0.0,2.781616040970821,1.1189843843069138,2025-05-01
0.0,0.5753371,0.0,3.1574987450424707,1.2442786189974637,2025-05-01
0.0,0.5753371,0.0,2.349548992427575,0.9749620347924987,2025-05-01
0.0,0.5753371,0.0,3.6942778298145917,1.4232049805881708,2025-05-01
0.0,0.5753371,0.0,3.4833257601195875,1.3528876240231693,2025-05-01
0.0,0.5753371,0.0,2.2498963893865813,0.9417445004455006,2025-05-01
0.0,22.423084,0.0,-1.4856310672416626,6.979151063930513,2025-05-01
0.0,0.5753371,0.0,2.9826629765765666,1.186000029508829,2025-05-01
0.0,0.5753371,0.0,3.346391492840649,1.307242868263523,2025-05-01
0.0,0.5753371,0.0,1.2259567878113096,0.6004312999204101,2025-05-01
