product_id,total_revenue,mean_daily_revenue,std_daily_revenue,num_transactions,avg_price,original_price,avg_markdown,category,brand,units_sold,mean_daily_demand,std_daily_demand,unit_cost,underage_cost,overage_cost,critical_ratio,optimal_quantity,expected_profit,achieved_service_level
FB000011,1021.77,1021.77,,1,113.53,116.84,0.0,Tops,Mango,9.0,9.0,2.6999999999999997,68.118,45.412000000000006,54.4944,0.4545454545454546,8.691699705332145,301.7936713694656,0.4545454545454546
FB000012,676.6,676.6,,1,135.32,146.98,0.0,Shoes,Uniqlo,5.0,5.0,1.5,81.192,54.128,64.9536,0.4545454545454546,4.828722058517858,199.84301559899043,0.4545454545454546
FB000013,1060.36,1060.36,,1,37.87,37.51,0.0,Bottoms,Ann Taylor,28.0,28.0,8.4,22.721999999999998,15.148,18.177599999999998,0.4545454545454546,27.0408435277,313.191752912423,0.4545454545454546
FB000014,233.3,233.3,,1,46.66,48.15,0.0,Dresses,Uniqlo,5.000000000000001,5.000000000000001,1.5000000000000002,27.996,18.663999999999998,22.3968,0.4545454545454545,4.828722058517858,68.9083292037311,0.4545454545454545
FB000015,811.4,811.4,,1,81.14,79.66,0.0,Tops,Mango,10.0,10.0,3.0,48.684,32.456,38.9472,0.4545454545454546,9.657444117035716,239.6580296438381,0.4545454545454546
FB000016,234.09,234.09,,1,78.03,67.57,0.0,Accessories,Mango,3.0,3.0,0.8999999999999999,46.818,31.212000000000003,37.4544,0.45454545454545453,2.8972332351107144,69.14166645221353,0.45454545454545453
FB000017,450.64,450.64,,1,112.66,123.53,0.0,Shoes,Gap,4.0,4.0,1.2,67.59599999999999,45.06400000000001,54.07679999999999,0.45454545454545464,3.8629776468142865,133.1026552609061,0.45454545454545464
FB000018,295.83,295.83,,1,98.61,102.35,0.0,Tops,Ann Taylor,3.0,3.0,0.8999999999999999,59.166,39.444,47.3328,0.45454545454545453,2.8972332351107144,87.37741546652282,0.45454545454545453
FB000019,579.6,579.6,,1,57.96,137.95,58.5,Outerwear,Mango,10.0,10.0,3.0,34.775999999999996,23.184000000000005,27.8208,0.4545454545454546,9.657444117035716,171.1927458486179,0.4545454545454546
FB000020,709.9,709.9,,1,141.98,142.59,0.0,Outerwear,Banana Republic,5.0,5.0,1.5,85.18799999999999,56.792,68.15039999999999,0.4545454545454546,4.828722058517858,209.67862366793278,0.4545454545454546
FB000021,721.0,721.0,,1,25.75,33.33,21.8,Bottoms,Mango,28.0,28.0,8.4,15.45,10.3,12.36,0.4545454545454546,27.0408435277,212.95715969091347,0.4545454545454546
FB000022,187.5,187.5,,1,62.5,62.3,0.0,Accessories,Zara,3.0,3.0,0.8999999999999999,37.5,25.0,30.0,0.45454545454545453,2.8972332351107144,55.38067606386447,0.45454545454545453
FB000023,763.2,763.2,,1,38.16,38.48,0.0,Accessories,Zara,20.000000000000004,20.000000000000004,6.000000000000001,22.895999999999997,15.264,18.316799999999997,0.4545454545454546,19.314888234071432,225.421503850354,0.4545454545454546
FB000024,469.9,469.9,,1,93.98,91.36,0.0,Dresses,Banana Republic,4.999999999999999,4.999999999999999,1.4999999999999998,56.388,37.592000000000006,45.1104,0.45454545454545453,4.828722058517856,138.79135830618617,0.45454545454545453
FB000025,583.6,583.6,,1,58.36,80.47,29.1,Tops,Forever21,10.0,10.0,3.0,35.016,23.344,28.0128,0.4545454545454546,9.657444117035716,172.37420027131364,0.4545454545454546
FB000026,2734.07,2734.07,,1,27.07,40.89,34.0,Bottoms,Uniqlo,101.0,101.0,30.299999999999997,16.242,10.828,12.9936,0.45454545454545453,97.54018558206072,807.5447733649596,0.45454545454545453
FB000027,578.36,578.36,,1,30.44,47.04,36.0,Bottoms,Banana Republic,19.0,19.0,5.7,18.264,12.176000000000002,14.6112,0.4545454545454546,18.34914382236786,170.82649497758214,0.4545454545454546
FB000028,526.9,526.9,,1,52.69,53.37,0.0,Bottoms,Gap,10.0,10.0,3.0,31.613999999999997,21.076,25.2912,0.4545454545454546,9.657444117035716,155.62708382960102,0.4545454545454546
FB000029,785.26,785.26,,1,112.18,114.35,0.0,Dresses,Ann Taylor,6.999999999999999,6.999999999999999,2.0999999999999996,67.308,44.872,53.84640000000001,0.45454545454545453,6.7602108819249995,231.9372249915211,0.45454545454545453
FB000030,296.48,296.48,,1,74.12,77.63,0.0,Shoes,Gap,4.0,4.0,1.2,44.472,29.648000000000003,35.577600000000004,0.4545454545454545,3.8629776468142856,87.56940181021085,0.4545454545454545
FB000031,314.6,314.6,,1,78.65,71.29,0.0,Shoes,Uniqlo,4.0,4.0,1.2,47.190000000000005,31.46,37.752,0.45454545454545453,3.862977646814286,92.92139034502273,0.45454545454545453
FB000032,817.51,817.51,,1,28.19,37.43,24.4,Tops,Gap,29.0,29.0,8.7,16.914,11.276,13.531200000000002,0.45454545454545453,28.006587939403573,241.46270127450583,0.45454545454545453
FB000033,300.24,300.24,,1,150.12,143.78,0.0,Shoes,Zara,2.0,2.0,0.6,90.072,60.048,72.05760000000001,0.45454545454545453,1.931488823407143,88.67996896754488,0.45454545454545453
FB000034,216.92,216.92,,1,108.46,88.23,0.0,Tops,Banana Republic,2.0,2.0,0.6,65.076,43.384,52.0608,0.45454545454545453,1.931488823407143,64.07027334279188,0.45454545454545453
FB000035,522.27,522.27,,1,58.03,58.57,0.0,Accessories,Forever21,9.0,9.0,2.6999999999999997,34.818,23.212000000000003,27.8544,0.4545454545454546,8.691699705332145,154.25955033533066,0.4545454545454546
FB000036,595.0,595.0,,1,119.0,119.7,5.7,Tops,Uniqlo,5.0,5.0,1.5,71.39999999999999,47.60000000000001,57.12,0.45454545454545464,4.828722058517858,175.74134537599664,0.45454545454545464
FB000037,684.18,684.18,,1,48.87,97.06,47.8,Bottoms,Banana Republic,14.0,14.0,4.2,29.321999999999996,19.548000000000002,23.4576,0.4545454545454546,13.52042176385,202.08187172999888,0.4545454545454546
FB000038,354.51,354.51,,1,118.17,110.09,0.0,Dresses,Banana Republic,3.0,3.0,0.8999999999999999,70.902,47.268,56.7216,0.4545454545454546,2.8972332351107144,104.70935184746983,0.4545454545454546
FB000039,278.36,278.36,,1,139.18,198.42,14.2,Shoes,Zara,2.0,2.0,0.6,83.508,55.67200000000001,66.8064,0.4545454545454546,1.931488823407143,82.21741327539901,0.4545454545454546
FB000040,189.52,189.52,,1,94.76,101.72,0.0,Bottoms,Banana Republic,2.0,2.0,0.6,56.856,37.904,45.48480000000001,0.4545454545454546,1.931488823407143,55.97731054732584,0.4545454545454546
FB000041,433.12,433.12,,1,108.28,117.86,0.0,Tops,Uniqlo,4.0,4.0,1.2,64.968,43.312,51.9744,0.45454545454545453,3.862977646814286,127.92788488949851,0.45454545454545453
FB000042,270.69,270.69,,1,90.23,78.86,0.0,Tops,Ann Taylor,3.0,3.0,0.8999999999999999,54.138,36.092000000000006,43.3104,0.45454545454545464,2.897233235110715,79.95197441987985,0.45454545454545464
FB000043,685.44,685.44,,1,97.92,216.16,51.4,Outerwear,Zara,7.0,7.0,2.1,58.751999999999995,39.168000000000006,47.001599999999996,0.4545454545454546,6.760210881925,202.45402987314804,0.4545454545454546
FB000044,1054.88,1054.88,,1,131.86,129.85,0.0,Shoes,Zara,8.0,8.0,2.4,79.116,52.744000000000014,63.2928,0.4545454545454546,7.725955293628572,311.5731603533299,0.4545454545454546
FB000045,102.9,102.9,,1,102.9,111.3,0.0,Tops,Banana Republic,1.0,1.0,0.3,61.74,41.160000000000004,49.392,0.45454545454545453,0.9657444117035715,30.39291502384882,0.45454545454545453
FB000046,954.85,954.85,,1,73.45,73.65,0.0,Dresses,Uniqlo,13.0,13.0,3.9,44.07,29.380000000000003,35.256,0.45454545454545464,12.554677352146431,282.02793887776534,0.45454545454545464
FB000047,1210.08,1210.08,,1,100.84,147.13,30.3,Shoes,Mango,11.999999999999998,11.999999999999998,3.599999999999999,60.504,40.336000000000006,48.4032,0.45454545454545453,11.588932940442856,357.41359195392596,0.45454545454545453
FB000048,438.06,438.06,,1,20.86,44.6,53.9,Accessories,Ann Taylor,21.0,21.0,6.3,12.516,8.344,10.0128,0.45454545454545453,20.280632645775,129.3869811015278,0.45454545454545453
FB000049,83.19,83.19,,1,83.19,101.8,0.0,Bottoms,Forever21,1.0,1.0,0.3,49.913999999999994,33.276,39.9312,0.4545454545454546,0.9657444117035715,24.57129835601539,0.4545454545454546
FB000050,645.25,645.25,,1,7.25,16.52,55.9,Accessories,Banana Republic,89.0,89.0,26.7,4.35,2.9000000000000004,3.48,0.45454545454545453,85.95125264161786,190.58336656111226,0.45454545454545453
FB000051,363.86,363.86,,1,51.98,50.91,0.0,Bottoms,H&M,7.000000000000001,7.000000000000001,2.1,31.187999999999995,20.792,24.9504,0.45454545454545453,6.760210881925001,107.47100156052122,0.45454545454545453
FB000052,1390.98,1390.98,,1,231.83,222.26,0.0,Outerwear,Forever21,6.0,6.0,1.7999999999999998,139.098,92.732,111.27840000000002,0.45454545454545453,5.794466470221429,410.8448682203424,0.45454545454545453
FB000053,498.41,498.41,,1,45.31,104.14,57.1,Shoes,Gap,11.0,11.0,3.3,27.186,18.124000000000002,21.748800000000003,0.45454545454545453,10.623188528739286,147.21217470395035,0.45454545454545453
FB000054,955.56,955.56,,1,159.26,166.76,0.0,Outerwear,Zara,6.0,6.0,1.7999999999999998,95.556,63.70399999999999,76.4448,0.45454545454545453,5.794466470221429,282.23764703779375,0.45454545454545453
FB000055,915.18,915.18,,1,21.79,44.13,50.9,Accessories,Banana Republic,42.0,42.0,12.6,13.074,8.716,10.459200000000001,0.45454545454545453,40.56126529155,270.3108646406798,0.45454545454545453
FB000056,268.86,268.86,,1,89.62,121.29,15.2,Outerwear,Gap,3.0,3.0,0.8999999999999999,53.772,35.848000000000006,43.0176,0.45454545454545464,2.897233235110715,79.41145902149654,0.45454545454545464
FB000057,1616.56,1616.56,,1,73.48,73.71,0.0,Tops,H&M,21.999999999999996,21.999999999999996,6.599999999999999,44.088,29.392000000000003,35.2704,0.45454545454545453,21.24637705747857,477.47299038827043,0.45454545454545453
FB000058,157.62,157.62,,1,52.54,84.07,26.3,Bottoms,Zara,3.0,3.0,0.8999999999999999,31.523999999999997,21.016000000000002,25.2192,0.45454545454545453,2.8972332351107144,46.555211526327035,0.45454545454545453
FB000059,224.72,224.72,,1,28.09,28.59,0.0,Tops,Mango,8.0,8.0,2.4,16.854,11.236,13.4832,0.4545454545454546,7.725955293628572,66.37410946704867,0.4545454545454546
FB000060,140.73,140.73,,1,140.73,166.49,2.6,Shoes,Mango,1.0,1.0,0.3,84.43799999999999,56.292,67.5504,0.4545454545454546,0.9657444117035715,41.56652022649411,0.4545454545454546
FB000061,496.48,496.48,,1,124.12,145.95,6.6,Shoes,Ann Taylor,4.0,4.0,1.2,74.472,49.64800000000001,59.5776,0.4545454545454546,3.862977646814286,146.64212294499964,0.4545454545454546
FB000062,473.34,473.34,,1,236.67,218.42,0.0,Outerwear,Gap,2.0,2.0,0.6,142.00199999999998,94.668,113.60159999999999,0.4545454545454546,1.931488823407143,139.80740910970457,0.4545454545454546
FB000063,370.16,370.16,,1,46.27,46.17,1.1,Accessories,Forever21,8.0,8.0,2.4,27.762,18.508000000000003,22.209600000000002,0.4545454545454546,7.725955293628572,109.33179227626705,0.4545454545454546
FB000064,307.96,307.96,,1,76.99,106.18,18.0,Shoes,H&M,4.0,4.0,1.2,46.193999999999996,30.796,36.9552,0.45454545454545453,3.862977646814286,90.96017600334773,0.45454545454545453
FB000065,107.16,107.16,,1,107.16,93.33,2.4,Tops,Zara,1.0,1.0,0.3,64.29599999999999,42.864000000000004,51.4368,0.45454545454545453,0.9657444117035715,31.651163984019824,0.45454545454545453
FB000066,1482.58,1482.58,,1,67.39,86.54,21.7,Bottoms,Mango,22.0,22.0,6.6,40.434,26.956000000000003,32.3472,0.4545454545454546,21.246377057478572,437.9001745000756,0.4545454545454546
FB000067,247.16,247.16,,1,61.79,55.57,0.0,Accessories,Ann Taylor,4.0,4.0,1.2,37.074,24.716,29.6592,0.4545454545454546,3.862977646814286,73.00206877837195,0.4545454545454546
FB000068,2077.38,2077.38,,1,76.94,76.5,0.0,Tops,Forever21,27.000000000000004,27.000000000000004,8.100000000000001,46.163999999999994,30.776000000000003,36.9312,0.4545454545454546,26.075099115996434,613.5824471549375,0.4545454545454546
FB000069,338.64,338.64,,1,112.88,137.19,9.5,Dresses,Forever21,3.0,3.0,0.8999999999999999,67.728,45.152,54.1824,0.45454545454545453,2.8972332351107144,100.02193142542434,0.45454545454545453
FB000070,539.14,539.14,,1,38.51,48.92,19.8,Tops,Zara,14.0,14.0,4.2,23.105999999999998,15.404,18.4848,0.4545454545454545,13.52042176385,159.24233436305002,0.4545454545454545
FB000071,443.1,443.1,,1,73.85,69.82,0.0,Shoes,Ann Taylor,6.000000000000001,6.000000000000001,1.8000000000000003,44.309999999999995,29.54,35.448,0.45454545454545453,5.79446647022143,130.87561367412448,0.45454545454545453
FB000072,351.12,351.12,,1,175.56,199.39,7.4,Outerwear,Mango,2.0,2.0,0.6,105.336,70.224,84.2688,0.4545454545454546,1.931488823407143,103.70806922423515,0.4545454545454546
FB000073,137.37,137.37,,1,137.37,222.09,55.2,Outerwear,Banana Republic,1.0,1.0,0.3,82.422,54.94800000000001,65.9376,0.4545454545454546,0.9657444117035715,40.57409851142967,0.4545454545454546
FB000074,325.86,325.86,,1,108.62,112.86,0.0,Tops,Mango,3.0,3.0,0.8999999999999999,65.172,43.44800000000001,52.1376,0.45454545454545464,2.897233235110715,96.24718454491133,0.45454545454545464
FB000075,2014.6,2014.6,,1,100.73,100.96,0.0,Dresses,Mango,20.0,20.0,6.0,60.438,40.292,48.35040000000001,0.45454545454545453,19.31488823407143,595.0395199907272,0.45454545454545453
FB000076,552.92,552.92,,1,138.23,243.56,48.0,Outerwear,Gap,4.0,4.0,1.2,82.93799999999999,55.292,66.3504,0.4545454545454546,3.862977646814286,163.312444849237,0.4545454545454546
FB000077,558.24,558.24,,1,139.56,153.32,0.0,Dresses,Mango,4.0,4.0,1.2,83.736,55.824,66.98880000000001,0.4545454545454545,3.8629776468142856,164.88377923142235,0.4545454545454545
FB000078,84.78,84.78,,1,28.26,42.95,22.5,Accessories,Uniqlo,3.0,3.0,0.8999999999999999,16.956,11.304000000000002,13.5648,0.45454545454545464,2.897233235110715,25.040926489036956,0.45454545454545464
FB000079,285.12,285.12,,1,31.68,30.79,0.0,Tops,H&M,9.0,9.0,2.6999999999999997,19.008,12.672,15.2064,0.4545454545454546,8.691699705332145,84.21407124975485,0.4545454545454546
FB000080,424.41,424.41,,1,60.63,59.85,0.0,Accessories,Uniqlo,7.0,7.0,2.1,36.378,24.252000000000002,29.102400000000003,0.45454545454545453,6.760210881925,125.35526788407847,0.45454545454545453
FB000081,467.46,467.46,,1,66.78,78.16,19.1,Tops,Banana Republic,7.0,7.0,2.1,40.068,26.712000000000003,32.0544,0.4545454545454546,6.760210881925,138.07067110834174,0.4545454545454546
FB000082,163.86,163.86,,1,81.93,113.17,19.1,Tops,Ann Taylor,2.0,2.0,0.6,49.158,32.772000000000006,39.32640000000001,0.45454545454545453,1.931488823407143,48.39828042573244,0.45454545454545453
FB000083,418.14,418.14,,1,209.07,174.13,0.0,Dresses,Ann Taylor,2.0,2.0,0.6,125.442,83.628,100.3536,0.45454545454545453,1.931488823407143,123.50333807650286,0.45454545454545453
FB000084,483.66,483.66,,1,161.22,191.96,0.0,Shoes,Zara,3.0,3.0,0.8999999999999999,96.732,64.488,77.38560000000001,0.45454545454545453,2.8972332351107144,142.8555615202597,0.45454545454545453
FB000085,1422.32,1422.32,,1,177.79,222.55,22.6,Outerwear,Ann Taylor,8.0,8.0,2.4,106.67399999999999,71.116,85.3392,0.4545454545454546,7.725955293628572,420.1015636221637,0.4545454545454546
FB000086,432.25,432.25,,1,33.25,37.85,11.9,Bottoms,Forever21,13.0,13.0,3.9,19.95,13.3,15.96,0.45454545454545453,12.55467735214643,127.67091855256223,0.45454545454545453
FB000087,559.8974930619797,559.8974930619797,,1,85.50331174838114,241.09,0.0,Outerwear,Uniqlo,6.54825505133233,6.54825505133233,1.9644765153996988,51.30198704902868,34.201324699352455,41.04158963922295,0.45454545454545453,6.323940722233881,165.37334235858827,0.45454545454545453
FB000088,113.84,113.84,,1,113.84,136.97,0.0,Dresses,Banana Republic,1.0,1.0,0.3,68.304,45.536,54.64320000000001,0.45454545454545453,0.9657444117035715,33.62419286992176,0.45454545454545453
FB000089,149.85,149.85,,1,49.95,113.79,55.3,Shoes,H&M,2.9999999999999996,2.9999999999999996,0.8999999999999998,29.97,19.980000000000004,23.976,0.4545454545454546,2.897233235110714,44.26023631024049,0.4545454545454546
FB000090,174.33,174.33,,1,58.11,93.23,40.0,Bottoms,H&M,3.0000000000000004,3.0000000000000004,0.9000000000000001,34.866,23.244,27.8928,0.45454545454545453,2.897233235110715,51.49073737713862,0.45454545454545453
FB000091,594.42,594.42,,1,99.07,106.24,6.4,Shoes,Uniqlo,6.0,6.0,1.7999999999999998,59.44199999999999,39.628,47.553599999999996,0.45454545454545453,5.794466470221429,175.57003448470573,0.45454545454545453
FB000092,856.24,856.24,,1,30.58,30.95,0.0,Accessories,Zara,28.000000000000004,28.000000000000004,8.4,18.348,12.232,14.6784,0.45454545454545453,27.040843527700005,252.90213372225764,0.45454545454545453
FB000093,209.3,209.3,,1,41.86,76.92,49.5,Shoes,Zara,5.0,5.0,1.5,25.116,16.744,20.0928,0.4545454545454546,4.828722058517858,61.81960266755646,0.4545454545454546
FB000094,269.34,269.34,,1,89.78,80.64,0.0,Bottoms,H&M,2.9999999999999996,2.9999999999999996,0.8999999999999998,53.868,35.912,43.09440000000001,0.4545454545454545,2.897233235110714,79.55323355222001,0.4545454545454545
FB000095,507.21,507.21,,1,15.37,32.46,52.4,Bottoms,Zara,33.0,33.0,9.9,9.222,6.148,7.3776,0.4545454545454545,31.869565586217856,149.81137443388104,0.4545454545454545
FB000096,869.76,869.76,,1,54.36,54.79,0.0,Accessories,Gap,16.0,16.0,4.8,32.616,21.744,26.0928,0.4545454545454546,15.451910587257144,256.89544967096936,0.4545454545454546
FB000097,600.78,600.78,,1,31.62,71.14,56.4,Bottoms,H&M,19.0,19.0,5.7,18.972,12.648,15.177600000000002,0.45454545454545453,18.349143822367857,177.44854701679196,0.45454545454545453
FB000098,180.96,180.96,,1,60.32,57.85,0.0,Bottoms,Ann Taylor,3.0,3.0,0.8999999999999999,36.192,24.128,28.9536,0.45454545454545453,2.8972332351107144,53.44899808275687,0.45454545454545453
FB000099,535.5,535.5,,1,31.5,33.37,3.0,Bottoms,Zara,17.0,17.0,5.1,18.9,12.600000000000001,15.12,0.45454545454545464,16.417654998960717,158.16721083839693,0.45454545454545464
FB000100,312.54,312.54,,1,104.18,91.83,0.0,Tops,Gap,3.0,3.0,0.8999999999999999,62.508,41.672000000000004,50.006400000000006,0.45454545454545453,2.8972332351107144,92.31294131733442,0.45454545454545453
FB000101,408.96,408.96,,1,51.12,60.12,19.5,Bottoms,Zara,8.0,8.0,2.4,30.671999999999997,20.448,24.537599999999998,0.4545454545454546,7.725955293628572,120.79190017641608,0.4545454545454546
FB000102,172.01,172.01,,1,172.01,163.5,0.0,Dresses,Banana Republic,1.0,1.0,0.3,103.20599999999999,68.804,82.56479999999999,0.4545454545454546,0.9657444117035715,50.805493811975076,0.4545454545454546
FB000103,533.84,533.84,,1,133.46,126.37,0.0,Dresses,Uniqlo,4.0,4.0,1.2,80.07600000000001,53.384,64.06080000000001,0.4545454545454545,3.8629776468142856,157.6769072529781,0.4545454545454545
FB000104,181.08,181.08,,1,20.12,50.01,58.2,Bottoms,Uniqlo,9.0,9.0,2.6999999999999997,12.072000000000001,8.048,9.657600000000002,0.4545454545454544,8.691699705332143,53.48444171543774,0.4545454545454544
FB000105,405.8,405.8,,1,81.16,84.31,0.0,Shoes,H&M,5.0,5.0,1.5,48.696,32.464,38.9568,0.45454545454545453,4.828722058517857,119.8585511824864,0.45454545454545453
FB000106,2625.22,2625.22,,1,100.97,100.98,0.0,Bottoms,Banana Republic,26.0,26.0,7.8,60.581999999999994,40.388000000000005,48.465599999999995,0.4545454545454546,25.10935470429286,775.3944448873509,0.4545454545454546
FB000107,577.35,577.35,,1,38.49,38.02,0.0,Bottoms,Banana Republic,15.0,15.0,4.5,23.094,15.396,18.4752,0.45454545454545453,14.486166175553572,170.52817773585147,0.45454545454545453
FB000108,781.44,781.44,,1,65.12,63.85,0.0,Bottoms,H&M,12.0,12.0,3.5999999999999996,39.072,26.048000000000002,31.257600000000004,0.45454545454545453,11.588932940442858,230.80893601784672,0.45454545454545453
FB000109,415.84,415.84,,1,207.92,183.15,0.0,Shoes,H&M,2.0,2.0,0.6,124.75199999999998,83.168,99.8016,0.45454545454545453,1.931488823407143,122.82400178345281,0.45454545454545453
FB000110,746.2,746.2,,1,37.31,91.0,59.5,Dresses,Zara,20.0,20.0,6.0,22.386,14.924000000000003,17.9088,0.45454545454545453,19.31488823407143,220.4003225538969,0.45454545454545453
FB000111,1611.43,1611.43,,1,94.79,92.83,0.0,Outerwear,Uniqlo,17.0,17.0,5.1,56.874,37.916000000000004,45.4992,0.4545454545454546,16.417654998960717,475.9577750911633,0.4545454545454546
FB000112,612.54,612.54,,1,34.03,34.45,0.0,Accessories,Banana Republic,18.0,18.0,5.3999999999999995,20.418,13.612000000000002,16.3344,0.4545454545454546,17.38339941066429,180.92202301951755,0.4545454545454546
FB000113,537.92,537.92,,1,67.24,128.15,50.0,Dresses,H&M,8.0,8.0,2.4,40.343999999999994,26.896,32.2752,0.4545454545454546,7.725955293628572,158.88199076412786,0.4545454545454546
FB000114,751.3,751.3,,1,68.3,99.62,33.8,Tops,Mango,11.0,11.0,3.3,40.98,27.32,32.784,0.45454545454545453,10.623188528739286,221.90667694283397,0.45454545454545453
FB000115,359.76,359.76,,1,59.96,87.39,25.5,Bottoms,Forever21,6.0,6.0,1.7999999999999998,35.976,23.984,28.7808,0.4545454545454546,5.794466470221429,106.26001077725805,0.4545454545454546
FB000116,101.88,101.88,,1,50.94,49.67,0.0,Tops,Zara,2.0,2.0,0.6,30.563999999999997,20.376,24.4512,0.45454545454545453,1.931488823407143,30.09164414606139,0.45454545454545453
FB000117,334.75,334.75,,1,66.95,72.04,0.0,Accessories,Uniqlo,5.0,5.0,1.5,40.17,26.78,32.136,0.45454545454545453,4.828722058517857,98.8729669993527,0.45454545454545453
FB000118,381.33,381.33,,1,127.11,133.82,0.0,Dresses,Zara,3.0,3.0,0.8999999999999999,76.26599999999999,50.84400000000001,61.0128,0.4545454545454546,2.8972332351107144,112.63100375164504,0.4545454545454546
FB000119,289.4,289.4,,1,57.88,62.93,0.0,Bottoms,Uniqlo,4.999999999999999,4.999999999999999,1.4999999999999998,34.728,23.152,27.782400000000003,0.45454545454545453,4.828722058517856,85.47822748203932,0.45454545454545453
FB000120,1278.35,1278.35,,1,255.67,248.58,0.0,Outerwear,Zara,5.0,5.0,1.5,153.402,102.268,122.7216,0.45454545454545453,4.828722058517857,377.57806531328606,0.45454545454545453
FB000121,123.92,123.92,,1,61.96,61.08,0.0,Shoes,Uniqlo,2.0,2.0,0.6,37.176,24.784,29.740800000000004,0.45454545454545453,1.931488823407143,36.601458015115114,0.45454545454545453
FB000122,463.04,463.04,,1,115.76,109.12,0.0,Bottoms,Gap,4.0,4.0,1.2,69.456,46.304,55.564800000000005,0.45454545454545453,3.862977646814286,136.76516397126292,0.45454545454545453
FB000123,259.92,259.92,,1,43.32,82.91,45.9,Outerwear,Zara,6.0,6.0,1.7999999999999998,25.992,17.328,20.7936,0.45454545454545453,5.794466470221429,76.77090838677148,0.45454545454545453
FB000124,1054.0,1054.0,,1,105.4,113.53,10.9,Shoes,H&M,10.0,10.0,3.0,63.24,42.160000000000004,50.592000000000006,0.45454545454545453,9.657444117035714,311.31324038033677,0.45454545454545453
FB000125,372.8,372.8,,1,18.64,38.89,51.5,Accessories,Uniqlo,20.0,20.0,6.0,11.184,7.456000000000001,8.9472,0.4545454545454546,19.314888234071432,110.1115521952463,0.4545454545454546
FB000126,404.32,404.32,,1,28.88,53.01,45.9,Dresses,Gap,14.0,14.0,4.2,17.328,11.552,13.862400000000001,0.45454545454545453,13.52042176385,119.42141304608896,0.45454545454545453
FB000127,371.55,371.55,,1,74.31,81.64,0.0,Shoes,Ann Taylor,5.0,5.0,1.5,44.586,29.724000000000004,35.6688,0.45454545454545464,4.828722058517858,109.74234768815387,0.45454545454545464
FB000128,177.24,177.24,,1,88.62,125.24,21.5,Shoes,Ann Taylor,2.0,2.0,0.6,53.172000000000004,35.448,42.537600000000005,0.45454545454545453,1.931488823407143,52.3502454696498,0.45454545454545453
FB000129,2206.38,2206.38,,1,100.29,98.61,0.0,Outerwear,Ann Taylor,22.0,22.0,6.6,60.174,40.11600000000001,48.1392,0.4545454545454546,21.246377057478572,651.6843522868761,0.4545454545454546
FB000130,534.03,534.03,,1,76.29,77.54,0.0,Shoes,Gap,6.999999999999999,6.999999999999999,2.0999999999999996,45.774,30.516000000000005,36.6192,0.45454545454545464,6.760210881925,157.73302633805622,0.45454545454545464
FB000131,412.2,412.2,,1,82.44,79.13,0.0,Dresses,Banana Republic,5.0,5.0,1.5,49.464,32.976,39.571200000000005,0.45454545454545453,4.828722058517857,121.74887825879964,0.45454545454545453
